file,ticid,sector,cadence,best_period_days,max_power,amplitude_percent,peak1_period,peak2_period,peak3_period,peak4_period,peak5_period,peak1_power,peak2_power,peak3_power,peak4_power,peak5_power,power_pass,ref_period,period_agree,power_and_agree,double_dipper,true_period_d
tess2022330142927-s0059-0000000279947414-0248-s_lc.fits,279947414,59,slow,8.06215802682034,0.0246045504346458,0.64046144,8.06215802682034,2.0234001668199277,1.3495182399529408,0.3385392790113132,0.4064558419384105,0.0246045504346458,0.0180342542770421,0.016343961730441,0.0161144690962354,0.0154810910854383,False,5.432424944278769,False,False,False,8.06215802682034
tess2022330142927-s0059-0000000302773669-0248-a_fast-lc.fits,302773669,59,fast,3.555729748415493,0.0105926863789123,0.18520951,3.555729748415493,3.0387913999443628,1.5243940218082586,0.7074655733204727,4.284595795024269,0.0105926863789123,0.010415674245414,0.0087822496299134,0.0081555857752986,0.0079660224233422,False,6.575320594040111,False,False,False,3.555729748415493
tess2022330142927-s0059-0000000302773669-0248-s_lc.fits,302773669,59,slow,0.8482094317039627,0.0192762554989357,0.09169817,0.8482094317039627,0.7558145281794804,0.6853112668213508,4.270663811175312,5.614562474135985,0.0192762554989357,0.0187428528408177,0.0174503189892445,0.0170445591134958,0.0166608744295317,False,6.575320594040111,False,False,False,0.8482094317039627
tess2022330142927-s0059-0000000408618999-0248-a_fast-lc.fits,408618999,59,fast,9.45038755721861,0.0034017060941489,0.25345087,9.45038755721861,3.555723125574385,4.598815468433964,2.013992700119726,2.3108741200670915,0.0034017060941489,0.0022229810392476,0.0013700684005978,0.0006203911112124,0.0005572411164599,False,10.507278167016574,False,False,False,9.45038755721861
tess2022330142927-s0059-0000000408618999-0248-s_lc.fits,408618999,59,slow,10.199844569361249,0.007407525058523,0.11959076,10.199844569361249,5.614553310033381,4.421858206818718,1.944036905738013,1.2843277862464368,0.007407525058523,0.0034521912502666,0.0022253901495995,0.0022109017827482,0.0018360474501375,False,10.507278167016574,True,False,False,10.199844569361249
tess2023153011303-s0066-0000000299798795-0260-a_fast-lc.fits,299798795,66,fast,1.2370691972735708,0.3473657859172136,1.98166847,1.2370691972735708,0.6127601559450238,1.0469647423103725,1.493123718299464,1.854372606887213,0.3473657859172136,0.0291780216971598,0.0168903784064698,0.015988460748631,0.0042820829572697,True,1.228666162061912,True,True,False,1.2370691972735708
tess2023153011303-s0066-0000000299798795-0260-s_lc.fits,299798795,66,slow,1.2363572003608931,0.6332009036279653,1.48646653,1.2363572003608931,0.6123957532128161,1.0553664367517797,1.492276069858573,3.8146770439243696,0.6332009036279653,0.053695062912076,0.0327317327735948,0.0303382500676028,0.0106316577356662,True,1.228666162061912,True,True,False,1.2363572003608931
tess2023153011303-s0066-0000000299799658-0260-a_fast-lc.fits,299799658,66,fast,7.695988690551901,0.0268108134680669,0.45193434,7.695988690551901,5.621119246960975,3.651955514676077,4.589905193199043,2.8920964265738025,0.0268108134680669,0.0177792651388462,0.0097195614423293,0.0071120926804734,0.0035356059989597,False,8.645363270039987,False,False,False,7.695988690551901
tess2023153011303-s0066-0000000299799658-0260-s_lc.fits,299799658,66,slow,4.931500560059262,0.0343309835766271,0.20416617,4.931500560059262,12.170810440675396,7.222801059390354,1.009294526519965,1.63167685270151,0.0343309835766271,0.0306930899612861,0.0300324850513745,0.0021798959109147,0.0021082222134556,False,8.645363270039987,False,False,False,4.931500560059262
tess2023153011303-s0066-0000000394357918-0260-s_lc.fits,394357918,66,slow,3.6962809317835,0.0015960670567355,3.45161259,3.6962809317835,2.1063808536263595,0.6796839746180994,2.906501263834056,1.8515302590601392,0.0015960670567355,0.001557227541887,0.0015212934987292,0.0012861316288827,0.0012169465459179,False,6.419231756442765,False,False,False,3.6962809317835
tess2023181235917-s0067-0000000299798795-0261-a_fast-lc.fits,299798795,67,fast,1.2351614512246016,0.3328267420131675,1.97555125,1.2351614512246016,1.05266081341205,0.6146213544667022,1.6808469832398014,0.924146229433465,0.3328267420131675,0.0358503825911439,0.0355750626379138,0.0102733535171869,0.0078474757510012,True,1.228666162061912,True,True,False,1.2351614512246016
tess2023181235917-s0067-0000000299798795-0261-s_lc.fits,299798795,67,slow,1.2349288830066545,0.6331595941883051,1.44854903,1.2349288830066545,0.61450180131397,1.493937160139033,1.0524606808779864,1.7041894011276555,0.6331595941883051,0.0638772887116093,0.0469210109837511,0.0405657894779681,0.0123980442039671,True,1.228666162061912,True,True,False,1.2349288830066545
tess2023181235917-s0067-0000000299799658-0261-a_fast-lc.fits,299799658,67,fast,2.85745395718937,0.0017777776775545,0.44726729,2.85745395718937,2.50875326747759,10.137621315412684,6.435337024603533,3.318737249988744,0.0017777776775545,0.0012884760060219,0.0012858210040636,0.0011044485099048,0.0010552042337755,False,8.645363270039987,False,False,False,2.85745395718937
tess2023181235917-s0067-0000000299799658-0261-s_lc.fits,299799658,67,slow,9.257193191590648,0.0224689162596235,0.21160603,9.257193191590648,5.475655897783763,3.5448872917164147,2.565053171246932,1.5866945131518058,0.0224689162596235,0.0172784891558723,0.0033085620662859,0.0027637878122463,0.0019558057810356,False,8.645363270039987,True,False,False,9.257193191590648
tess2023209231226-s0068-0000000299798795-0262-a_fast-lc.fits,299798795,68,fast,1.2254073246484585,0.1970236203898522,1.77737832,1.2254073246484585,0.6161968635200537,1.4759858086891808,1.03869491462289,1.7249736202880297,0.1970236203898522,0.0551112864504391,0.0156253733146534,0.0100417792921258,0.0053319280864029,True,1.228666162061912,True,True,False,1.2254073246484585
tess2023209231226-s0068-0000000299798795-0262-s_lc.fits,299798795,68,slow,1.225342223099395,0.4795944198910709,1.18202865,1.225342223099395,0.6161630649713501,1.0475062119207632,1.4759084413034913,1.7009725173805137,0.4795944198910709,0.1304819110631091,0.0266836226527107,0.0249477655934403,0.0106423914015293,True,1.228666162061912,True,True,False,1.225342223099395
tess2023209231226-s0068-0000000299799658-0262-a_fast-lc.fits,299799658,68,fast,5.828553465903794,0.0194057380359234,0.45123041,5.828553465903794,9.369237372169165,2.6724790125652453,3.411358930964819,4.380174070676006,0.0194057380359234,0.0133836210848827,0.0107687105462841,0.0093368717201661,0.0066794721297935,False,8.645363270039987,False,False,False,5.828553465903794
tess2023209231226-s0068-0000000299799658-0262-s_lc.fits,299799658,68,slow,20.0,0.0275752161982273,0.19827545,11.041664957913982,6.113031982175556,3.316644851387016,1.6846784243795143,2.1191516844770764,0.0274146474909809,0.0213647552442378,0.0074816788401661,0.0024679954627279,0.0015516442784741,False,8.645363270039987,False,False,False,11.041664957913982
tess2023209231226-s0068-0000000394357918-0262-s_lc.fits,394357918,68,slow,6.419231756442765,0.0024992048146006,3.80370021,6.419231756442765,3.4000648888686245,2.3124478397271413,4.700543509658231,2.722231816258419,0.0024992048146006,0.0019912538071935,0.0018019689618933,0.0015911242472238,0.0015472753676938,False,6.419231756442765,True,False,False,6.419231756442765
tess2023237165326-s0069-0000000166836920-0264-a_fast-lc.fits,166836920,69,fast,1.9082519689254904,0.025359625024795,0.38123488,1.9082519689254904,1.4484995366433808,1.156048228686838,0.8235140901591946,0.9618510073299056,0.025359625024795,0.0212726958002403,0.0195135400076224,0.0190458472386155,0.0180804117931084,False,1.1512341645067294,False,False,False,1.9082519689254904
tess2023237165326-s0069-0000000166836920-0264-s_lc.fits,166836920,69,slow,1.147803042602608,0.0549957856300813,0.18365383,1.147803042602608,1.912670630901792,1.43465973169566,0.9565443496526636,0.8199207592640313,0.0549957856300813,0.0508091706386516,0.046878755515017,0.0464206915042722,0.0461483513113195,True,1.1512341645067294,True,True,False,1.147803042602608
tess2023263165758-s0070-0000000436873727-0265-a_fast-lc.fits,436873727,70,fast,1.025604761222542,0.1159324009342571,0.16081929,1.025604761222542,0.2549689000849507,1.1963582903463137,0.5087613495548965,0.8909597966926607,0.1159324009342571,0.0478927137601074,0.0148113221657403,0.0108600429352261,0.010845756101914,True,1.015884999565234,True,True,False,1.025604761222542
tess2023263165758-s0070-0000000436873727-0265-s_lc.fits,436873727,70,slow,1.0199238749410473,0.2509910952032257,0.10829747,1.0199238749410473,0.2545623136177229,1.1897908973675784,0.8859898922749408,0.5079829242196668,0.2509910952032257,0.0989970498845005,0.0261899663621655,0.0221663161439003,0.0203540516643581,True,1.015884999565234,True,True,False,1.0199238749410473
tess2023289093419-s0071-0000000436873727-0266-a_fast-lc.fits,436873727,71,fast,0.2550566638698188,0.0468587251411222,0.1543045,0.2550566638698188,1.0156496711773064,0.5100644542641829,0.8822508769065577,0.339587132345051,0.0468587251411222,0.0399348531805049,0.0174671681831495,0.0100998921836514,0.0097080290024939,False,1.015884999565234,False,False,False,0.2550566638698188
tess2023289093419-s0071-0000000436873727-0266-s_lc.fits,436873727,71,slow,0.2551589219868732,0.1015889433235841,0.10428846,0.2551589219868732,1.020161753290449,0.5102388304041439,0.339244267738966,0.8861979915185632,0.1015889433235841,0.0906239869686776,0.0368697285826699,0.0215523558262303,0.0178049240316598,True,1.015884999565234,False,False,False,0.2551589219868732
tess2023341045131-s0073-0000000279947414-0268-a_fast-lc.fits,279947414,73,fast,17.40689620953122,0.0325864299302009,1.52304888,1.3600601591402228,2.4995045208310795,3.9823283267725578,1.821330388337885,0.8101687208096806,0.0248639606578319,0.0219661078431313,0.0218464175139273,0.0204940028280451,0.0167998208703268,False,5.432424944278769,False,False,True,2.4995045208310795
tess2023341045131-s0073-0000000279947414-0268-s_lc.fits,279947414,73,slow,5.432424944278769,0.0575642778410382,0.65441966,5.432424944278769,7.579335388854852,11.462053150932702,2.0429678153149675,15.40885190907856,0.0575642778410382,0.0274226575078879,0.024881938226985,0.0243805561333449,0.0243800935619047,True,5.432424944278769,True,True,False,5.432424944278769
tess2023341045131-s0073-0000000302773669-0268-a_fast-lc.fits,302773669,73,fast,7.174485024526977,0.0153545647554941,0.19426942,7.174485024526977,1.925818109982692,1.3464080254535071,11.462258115220756,2.7560365380550285,0.0153545647554941,0.0106936296132613,0.010363340977115,0.0100740222696517,0.0078442753842834,False,6.575320594040111,True,False,False,7.174485024526977
tess2023341045131-s0073-0000000302773669-0268-s_lc.fits,302773669,73,slow,8.032803299433182,0.0195094134771213,0.09143949,8.032803299433182,2.7559136263756367,0.4816687634424154,1.359982124795133,2.04294977036269,0.0195094134771213,0.0163820352061737,0.0161489209322373,0.0154419267215556,0.0140508618751099,False,6.575320594040111,False,False,False,8.032803299433182
tess2024142205832-s0079-0000000279947414-0274-a_fast-lc.fits,279947414,79,fast,0.5085732074885732,0.0048490659776247,1.44288003,0.5085732074885732,0.4525898389284265,0.4064879993298843,2.031613223538612,4.268794046195685,0.0048490659776247,0.0047902369272687,0.0046400255411267,0.0045373858065845,0.0044970658697428,False,5.432424944278769,False,False,False,0.5085732074885732
tess2024142205832-s0079-0000000279947414-0274-s_lc.fits,279947414,79,slow,0.5085520673333838,0.0177224425483464,0.64068794,0.5085520673333838,0.4525709718334211,0.5803373133696599,1.014125171247259,0.6791014852406629,0.0177224425483464,0.0170225545894986,0.0168766286486325,0.0153553489512657,0.015329196199689,False,5.432424944278769,False,False,False,0.5085520673333838
tess2024142205832-s0079-0000000302773669-0274-a_fast-lc.fits,302773669,79,fast,5.9550606188303385,0.0054162784551503,0.1837492,5.9550606188303385,1.4782547435009403,3.688563436841308,1.8388828307026008,2.963483371530803,0.0054162784551503,0.0036546091051242,0.0036133065399073,0.0028003419706293,0.0027654061764797,False,6.575320594040111,True,False,False,5.9550606188303385
tess2024142205832-s0079-0000000302773669-0274-s_lc.fits,302773669,79,slow,9.177282627095169,0.0090466048418989,0.09401917,9.177282627095169,1.890043606609612,0.7762413950728078,1.06174995737295,1.6002407115573043,0.0090466048418989,0.0079246034607287,0.0074770455353304,0.0073062154243833,0.0067265530648821,False,6.575320594040111,False,False,False,9.177282627095169
tess2024142205832-s0079-0000000408618999-0274-a_fast-lc.fits,408618999,79,fast,2.4322450091733296,0.0073998316578091,0.25454164,2.4322450091733296,3.0988567079008664,5.474511540216428,2.031629787084354,2.725380637520491,0.0073998316578091,0.0051556933606919,0.0047476774489458,0.0025405272830513,0.0021212787710669,False,10.507278167016574,False,False,False,2.4322450091733296
tess2024142205832-s0079-0000000408618999-0274-s_lc.fits,408618999,79,slow,15.446126423079786,0.0025218280182721,0.11906505,15.446126423079786,0.9991964197960674,4.555326472636918,1.1717934525792209,0.6406281407979274,0.0025218280182721,0.0022469014839744,0.0017863692002758,0.001687929232961,0.0013143022991923,False,10.507278167016574,False,False,False,15.446126423079786
tess2024300212641-s0085-0000000139375960-0282-s_lc.fits,139375960,85,slow,2.634668369348041,0.0255051372625457,0.31228662,2.634668369348041,1.322422426725346,1.760962645621908,1.0676252003522704,4.655987578622393,0.0255051372625457,0.0248343993800651,0.020065787417575,0.0191048318743338,0.0169114822517723,False,2.634668369348041,True,False,False,2.634668369348041
tess2024300212641-s0085-0000000245392284-0282-a_fast-lc.fits,245392284,85,fast,20.0,0.0895582297921071,5.90777516,6.579091312015903,3.321500631437316,2.146693918330033,4.339229606966246,2.6348536732305776,0.0784610443836015,0.0381566755820568,0.0248995036814264,0.0211647369357656,0.0188903194677376,True,6.579091312015903,True,True,False,6.579091312015903
tess2024300212641-s0085-0000000245392284-0282-s_lc.fits,245392284,85,slow,15.22233681772966,0.0640870534403467,3.23500395,15.22233681772966,6.255843240488563,3.156765805715631,2.07660279111895,0.804723311049268,0.0640870534403467,0.0401336360236417,0.0196737776310812,0.0149037268664286,0.0134682778152651,True,6.579091312015903,False,False,False,15.22233681772966
tess2024300212641-s0085-0000000245509452-0282-s_lc.fits,245509452,85,slow,0.6490014594381046,0.0338966435482583,0.91234505,0.6490014594381046,3.236943775803296,1.085826139053336,0.3606561916189076,0.8150158952154646,0.0338966435482583,0.0332807927644311,0.0309398368797401,0.0280339481730693,0.0258881224285627,False,0.6490014594381046,True,False,False,0.6490014594381046
tess2024300212641-s0085-0000000436873727-0282-a_fast-lc.fits,436873727,85,fast,1.0165988443598,0.090749083248363,0.15909076,1.0165988443598,0.5110973858098256,10.301217046561986,1.1443894569449216,0.2552276718049916,0.090749083248363,0.0138270805851974,0.0123912912733954,0.012370922929424,0.0121278889245335,True,1.015884999565234,True,True,False,1.0165988443598
tess2024300212641-s0085-0000000436873727-0282-s_lc.fits,436873727,85,slow,1.0165287452124998,0.2670522804597444,0.10004282,1.0165287452124998,0.5110612049114871,1.144311077217787,0.2552093668870513,0.7393561818556234,0.2670522804597444,0.0425481855701196,0.0321255660549012,0.0292574989694541,0.0265010392878068,True,1.015884999565234,True,True,False,1.0165287452124998
tess2024300212641-s0085-0000000436875934-0282-s_lc.fits,436875934,85,slow,0.921028254887128,0.0095829737454004,1.84385777,0.921028254887128,11.206655294440647,2.748298296929541,1.3796866256436426,0.5508212291189257,0.0095829737454004,0.0094815483639456,0.0086399791982276,0.0084497952158262,0.0083687174174755,False,0.4587335433336899,False,False,False,0.921028254887128
tess2024326142117-s0086-0000000279947414-0283-a_fast-lc.fits,279947414,86,fast,5.618579684575989,0.0119884638376574,1.57422185,5.618579684575989,3.948451864995842,2.0549037518928936,7.9819355344652285,1.388854601500521,0.0119884638376574,0.0091426953340818,0.007848917343436,0.0067150225152839,0.0048594188262482,False,5.432424944278769,True,False,False,5.618579684575989
tess2024326142117-s0086-0000000279947414-0283-s_lc.fits,279947414,86,slow,4.19788070761011,0.033078202581403,0.67145228,4.19788070761011,11.409912894763035,5.866551845313531,3.528741565558474,1.3744276495686136,0.033078202581403,0.0251665239286948,0.0169591083527283,0.0146679193810383,0.0142680370607004,False,5.432424944278769,False,False,False,4.19788070761011
tess2024326142117-s0086-0000000302773669-0283-s_lc.fits,302773669,86,slow,4.637556377343545,0.025181420605772,0.09571016,4.637556377343545,9.737031061435042,1.935067965662228,2.6757074842938477,7.12534540008976,0.025181420605772,0.0184149431636514,0.0127226798581335,0.0106212900053316,0.0088845706061292,False,6.575320594040111,False,False,True,9.737031061435042
tess2024326142117-s0086-0000000408618999-0283-a_fast-lc.fits,408618999,86,fast,3.62514822788956,0.0039718858332992,0.25462508,3.62514822788956,13.77693617942692,1.7331467830767606,4.33499767080897,1.9932167699823085,0.0039718858332992,0.0034569818199047,0.0017502263812402,0.0014538947499994,0.0010727676894252,False,10.507278167016574,False,False,False,3.62514822788956
tess2024326142117-s0086-0000000408618999-0283-s_lc.fits,408618999,86,slow,10.507278167016574,0.0364352661768938,0.12615025,10.507278167016574,4.637549359494725,7.125336363675781,1.9350645222664409,1.4817425443451715,0.0364352661768938,0.0290400659561405,0.0232296718538871,0.020366135951496,0.0140734269255841,False,10.507278167016574,True,False,False,10.507278167016574
tess2025042113628-s0089-0000000394357918-0286-s_lc.fits,394357918,89,slow,5.294943582432734,0.0016667258097864,5.01657426,5.294943582432734,3.674105654449327,0.3545790571498527,0.1573757804728909,0.2873705420812639,0.0016667258097864,0.0010992297414699,0.000840405166067,0.0008139977336437,0.0007480217193205,False,6.419231756442765,False,False,False,5.294943582432734
tess2025154050500-s0093-0000000299798795-0290-a_fast-lc.fits,299798795,93,fast,1.235260896849099,0.3775828455517732,2.00868011,1.235260896849099,1.4977852619220031,1.0418996117172934,0.6144326250316001,3.424036197830448,0.3775828455517732,0.0386244473737534,0.0321376940167172,0.008449075471961,0.0075758447707862,True,1.228666162061912,True,True,False,1.235260896849099
tess2025154050500-s0093-0000000299798795-0290-s_lc.fits,299798795,93,slow,1.235249700716464,0.7013174118395594,1.60261691,1.235249700716464,1.4977718762513428,1.041890070858578,0.6144268716992247,1.7117687391334255,0.7013174118395594,0.0429704836412681,0.0364688735282648,0.0183096659278514,0.0109894418439674,True,1.228666162061912,True,True,False,1.235249700716464
tess2025154050500-s0093-0000000299799658-0290-a_fast-lc.fits,299799658,93,fast,8.720024619103397,0.0477856706605363,0.46268702,8.720024619103397,2.7993699971828367,3.9663566041476574,4.723745038559567,2.3702197547882946,0.0477856706605363,0.0194020084630689,0.0132016373858208,0.0097251243592186,0.0080411183674016,False,8.645363270039987,True,False,False,8.720024619103397
tess2025154050500-s0093-0000000299799658-0290-s_lc.fits,299799658,93,slow,12.096682755096577,0.0887247012903681,0.20905137,12.096682755096577,6.7566711741870975,4.204561567837971,4.874015596255857,2.775162421205384,0.0887247012903681,0.0876415818138968,0.0092044714166257,0.0058471381339566,0.0031909732790348,True,8.645363270039987,False,False,False,12.096682755096577
tess2025180145000-s0094-0000000299799658-0291-a_fast-lc.fits,299799658,94,fast,4.821241973217492,0.0048784002546044,0.45465112,4.821241973217492,6.340941084551581,10.02907053510147,3.889150316604057,2.319587943695582,0.0048784002546044,0.0039705156437702,0.0033168842455386,0.0015654502520115,0.0014088767522606,False,8.645363270039987,False,False,False,4.821241973217492
tess2025180145000-s0094-0000000299799658-0291-s_lc.fits,299799658,94,slow,7.07046784477074,0.0588269843948624,0.21733761,7.07046784477074,12.012229414152046,4.453260120796351,3.643951936636284,2.269272839290844,0.0588269843948624,0.0571650433866738,0.0178083711892272,0.0128984831400366,0.0093220096686398,True,8.645363270039987,False,False,False,7.07046784477074
tess2025206162959-s0095-0000000299798795-0292-a_fast-lc.fits,299798795,95,fast,1.2287454600264591,0.3985484031140888,1.99742794,1.2287454600264591,0.6172413280005842,1.034547849802255,1.512697817832405,1.7103175516076252,0.3985484031140888,0.0365650371610879,0.0328741403520614,0.0261423877931029,0.0059629055210223,True,1.228666162061912,True,True,False,1.2287454600264591
tess2025206162959-s0095-0000000299798795-0292-s_lc.fits,299798795,95,slow,1.228666162061912,0.7299463094589403,1.56235933,1.228666162061912,0.6172001963169008,1.0344803938452107,1.512601671447566,5.639676922471058,0.7299463094589403,0.0574715723522079,0.0443111621526562,0.0435423657221897,0.0131600512674564,True,1.228666162061912,True,True,False,1.228666162061912
tess2025206162959-s0095-0000000299799658-0292-a_fast-lc.fits,299799658,95,fast,3.4274796797232074,0.0076651993768257,0.46187878,3.4274796797232074,1.1424430494124285,1.3948500251430358,4.998558800944281,2.399188357242763,0.0076651993768257,0.0057136166352805,0.0056171557438653,0.0053464458425638,0.0050843361453197,False,8.645363270039987,False,False,False,3.4274796797232074
tess2025206162959-s0095-0000000299799658-0292-s_lc.fits,299799658,95,slow,5.697698945605495,0.0590979881337374,0.22378445,5.697698945605495,4.272034172458402,2.1739247072444887,2.4402519409094565,1.086721644167305,0.0590979881337374,0.051810292997323,0.0135235632668464,0.0113585298045215,0.0108724466748325,True,8.645363270039987,False,False,False,5.697698945605495
tess2025232030459-s0096-0000000207110080-0293-s_lc.fits,207110080,96,slow,1.324557101707283,0.0036905181568169,0.421772,1.324557101707283,1.47180699943152,6.6352639256316985,3.2240669511491094,0.7267369200830157,0.0036905181568169,0.0030998670422912,0.0029701910385123,0.0027631681851853,0.0024483421033341,False,1.324557101707283,True,False,False,1.324557101707283
tess2025258001959-s0097-0000000122612091-0294-a_fast-lc.fits,122612091,97,fast,0.5545760279234404,0.0135119472273885,0.7910943,0.5545760279234404,0.7383699222007287,1.1090730940745317,2.2273056061190464,0.3697261263120969,0.0135119472273885,0.0123713651723906,0.0120763570999557,0.0115743275651175,0.0101867417603006,False,2.2008170474678472,False,False,False,0.5545760279234404
tess2025258001959-s0097-0000000122612091-0294-s_lc.fits,122612091,97,slow,2.207589286314576,0.0570465538634385,0.38524806,2.207589286314576,0.554343787798946,1.1086218854737038,0.7380636359509368,0.3695698246786471,0.0570465538634385,0.0549562779747543,0.0546274551913693,0.0467813665359255,0.0369203627170596,True,2.2008170474678472,True,True,False,2.207589286314576
tess2025258001959-s0097-0000000166836920-0294-a_fast-lc.fits,166836920,97,fast,2.870506994363923,0.0202355560326151,0.36280155,2.870506994363923,1.9153226462019048,1.4371120302549356,1.1499874516911026,0.9584884075740028,0.0202355560326151,0.0196125211048477,0.0193726053941101,0.0189406514285674,0.0177517721253783,False,1.1512341645067294,False,False,False,2.870506994363923
tess2025258001959-s0097-0000000166836920-0294-s_lc.fits,166836920,97,slow,1.9236986304916357,0.0553616004696889,0.18560886,1.9236986304916357,2.8740405007210077,1.4377288320503456,1.1528291967730184,0.9586434541728356,0.0553616004696889,0.0518031368679794,0.049733686331537,0.0477598679306096,0.045763881466659,True,1.1512341645067294,False,False,False,1.9236986304916357
tess2025258001959-s0097-0000000178155732-0294-a_fast-lc.fits,178155732,97,fast,8.190157585926709,0.0167015384685342,0.08136272,8.190157585926709,6.726754064332158,10.467320270862658,2.6046650355198664,4.453301516231346,0.0167015384685342,0.0083496076740804,0.006984239274237,0.0049742594455721,0.0049489760653469,False,3.0884874267745084,False,False,False,8.190157585926709
tess2025258001959-s0097-0000000178155732-0294-s_lc.fits,178155732,97,slow,7.65717867272803,0.0309078674519941,0.05381107,7.65717867272803,5.208246851262768,3.4728096067943484,11.314874393676693,1.973503908567201,0.0309078674519941,0.0203113995794244,0.0156797284656718,0.0145761826570151,0.0137201908455153,False,3.0884874267745084,False,False,False,7.65717867272803
tess2025258001959-s0097-0000000207110080-0294-a_fast-lc.fits,207110080,97,fast,13.654982093323792,0.0006947008821971,1.01408839,13.654982093323792,0.768800035268365,5.1740475190610935,1.6049067770745284,2.101084703237337,0.0006947008821971,0.0005184465384766,0.0005149635838539,0.0005102282229467,0.0005099095260814,False,1.324557101707283,False,False,False,13.654982093323792
tess2025258001959-s0097-0000000207110080-0294-s_lc.fits,207110080,97,slow,1.6147233719750718,0.0022199420004087,0.43750942,1.6147233719750718,4.309946381118662,2.438012917164766,6.469748540825821,0.2241591809282929,0.0022199420004087,0.0018848325246101,0.0016530618310168,0.0016355559107091,0.0014948764395787,False,1.324557101707283,False,False,False,1.6147233719750718
